sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.8667306900024414,-0.08780431747436523,-0.09169578552246094,0.003891468048095703
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.8627710342407227,-0.08780431747436523,-0.08773612976074219,-6.818771362304688e-05
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.434581756591797,-0.08780431747436523,0.3404531478881836,-0.42825746536254883
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.3562941551208496,-0.1826183795928955,-0.05172228813171387,-0.13089609146118164
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.225398063659668,-0.1826183795928955,-0.1826183795928955,-0.0
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.221071243286133,-0.1826183795928955,-0.18694519996643066,0.004326820373535156
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.221071243286133,-0.1826183795928955,-0.18694519996643066,0.004326820373535156
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.221141815185547,-0.1826183795928955,-0.1868746280670166,0.004256248474121094
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.225332260131836,-0.1826183795928955,-0.18268418312072754,6.580352783203125e-05
pair_0007_happy,pair_0007,02,02,02,01,happy,pair_0007_sad,-1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4080164432525635,-3.225398063659668,-3.3406598567962646,-0.1826183795928955,-0.06735658645629883,-0.11526179313659668
pair_0007_sad,pair_0007,02,02,02,01,sad,pair_0007_happy,1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4811511039733887,-3.659059762954712,-3.3371798992156982,-0.17790865898132324,0.14397120475769043,-0.32187986373901367
pair_0007_sad,pair_0007,02,02,02,01,sad,pair_0007_happy,1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4811511039733887,-3.659059762954712,-3.659059762954712,-0.17790865898132324,-0.17790865898132324,0.0
pair_0007_sad,pair_0007,02,02,02,01,sad,pair_0007_happy,1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-3.4811511039733887,-3.659059762954712,-3.662795066833496,-0.17790865898132324,-0.18164396286010742,0.0037353038787841797
