sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,layer_index,clean_raw,patched_raw,delta_raw,clean_lens,patched_lens,delta_lens
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,3,-0.7483380436897278,-0.7483380436897278,-0.0,2.163784980773926,2.163784980773926,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,4,-0.8007650971412659,-0.8007650971412659,-0.0,1.7989634275436401,1.7989634275436401,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,5,-0.9045578241348267,-0.9045578241348267,-0.0,1.3411211967468262,1.3411211967468262,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,6,-1.0635558366775513,-1.0635558366775513,-0.0,0.5355414748191833,0.5355414748191833,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,7,-1.218383550643921,-1.218383550643921,-0.0,0.02381908893585205,0.02381908893585205,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,8,-1.53594172000885,-1.53594172000885,-0.0,-1.265920877456665,-1.265920877456665,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,9,-1.7159011363983154,-1.7159011363983154,-0.0,-1.7319092750549316,-1.7319092750549316,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,10,-1.9903454780578613,-1.9903454780578613,-0.0,-2.913666248321533,-2.913666248321533,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,11,-1.9225733280181885,-1.9225733280181885,-0.0,-2.4247982501983643,-2.4247982501983643,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,12,-1.7342381477355957,-1.7342381477355957,-0.0,-1.6508440971374512,-1.6508440971374512,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,13,-2.156186103820801,-2.156186103820801,-0.0,-2.6276485919952393,-2.6276485919952393,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,14,-2.38517689704895,-2.38517689704895,-0.0,-2.6904871463775635,-2.6904871463775635,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,15,-2.6892333030700684,-2.6892333030700684,-0.0,-3.172349691390991,-3.172349691390991,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,16,-2.8027870655059814,-2.8027870655059814,-0.0,-2.855937957763672,-2.855937957763672,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,17,-3.378375291824341,-3.378375291824341,-0.0,-2.8463828563690186,-2.8463828563690186,-0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,18,-3.945547103881836,-3.9868295192718506,0.04128241539001465,-2.710599899291992,-2.7574875354766846,0.04688763618469238
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,19,-4.043052673339844,-4.168504238128662,0.12545156478881836,-1.5795655250549316,-1.7260708808898926,0.14650535583496094
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,20,-6.424893379211426,-6.526287078857422,0.1013936996459961,-2.9556007385253906,-3.0413331985473633,0.08573246002197266
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,21,-7.932899475097656,-8.113224029541016,0.18032455444335938,-3.532447576522827,-3.6943359375,0.16188836097717285
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,22,-11.362186431884766,-11.620585441589355,0.25839900970458984,-3.7099151611328125,-3.8713135719299316,0.16139841079711914
pair_0021_happy,pair_0021,06,01,02,01,happy,pair_0021_sad,-1,23,-16.578174591064453,-16.77781867980957,0.1996440887451172,-4.255987644195557,-4.388500213623047,0.13251256942749023
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,0,-0.2376495897769928,-0.2376495897769928,0.0,3.2428674697875977,3.2428674697875977,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,1,-0.5257524847984314,-0.5257524847984314,0.0,2.7151684761047363,2.7151684761047363,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,2,-0.8123624324798584,-0.8123624324798584,0.0,1.711369276046753,1.711369276046753,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,3,-0.752073347568512,-0.752073347568512,0.0,2.155688762664795,2.155688762664795,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,4,-0.817243218421936,-0.817243218421936,0.0,1.7358102798461914,1.7358102798461914,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,5,-0.9216627478599548,-0.9216627478599548,0.0,1.278265357017517,1.278265357017517,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,6,-1.0716484785079956,-1.0716484785079956,0.0,0.5139431357383728,0.5139431357383728,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,7,-1.2105942964553833,-1.2105942964553833,0.0,0.06950545310974121,0.06950545310974121,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,8,-1.5299104452133179,-1.5299104452133179,0.0,-1.2277858257293701,-1.2277858257293701,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,9,-1.7119386196136475,-1.7119386196136475,0.0,-1.7040420770645142,-1.7040420770645142,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,10,-2.0843629837036133,-2.0843629837036133,0.0,-3.2380030155181885,-3.2380030155181885,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,11,-1.9872468709945679,-1.9872468709945679,0.0,-2.638601779937744,-2.638601779937744,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,12,-1.8018214702606201,-1.8018214702606201,0.0,-1.8360719680786133,-1.8360719680786133,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,13,-2.240838050842285,-2.240838050842285,0.0,-2.770224094390869,-2.770224094390869,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,14,-2.3838658332824707,-2.3838658332824707,0.0,-2.5427284240722656,-2.5427284240722656,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,15,-2.7764086723327637,-2.7764086723327637,0.0,-3.3018951416015625,-3.3018951416015625,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,16,-2.8681907653808594,-2.8681907653808594,0.0,-2.967068672180176,-2.967068672180176,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,17,-3.585886001586914,-3.585886001586914,0.0,-3.3110570907592773,-3.3110570907592773,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,18,-4.120669841766357,-4.082808971405029,0.037860870361328125,-3.0949482917785645,-3.0486202239990234,0.046328067779541016
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,19,-4.563467025756836,-4.452735424041748,0.11073160171508789,-2.366140604019165,-2.236379623413086,0.1297609806060791
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,20,-6.923519134521484,-6.842569828033447,0.08094930648803711,-3.6319081783294678,-3.5692405700683594,0.0626676082611084
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,21,-8.515043258666992,-8.358030319213867,0.157012939453125,-4.23705530166626,-4.099430084228516,0.13762521743774414
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,22,-12.03658390045166,-11.816059112548828,0.22052478790283203,-4.239960670471191,-4.108132362365723,0.13182830810546875
pair_0021_sad,pair_0021,06,01,02,01,sad,pair_0021_happy,1,23,-17.02846908569336,-16.833354949951172,0.1951141357421875,-4.614285469055176,-4.495260238647461,0.11902523040771484
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,0,-0.2376522719860077,-0.2376522719860077,-0.0,3.241279125213623,3.241279125213623,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,1,-0.5110626220703125,-0.5110626220703125,-0.0,2.787184715270996,2.787184715270996,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,2,-0.7438698410987854,-0.7438698410987854,-0.0,2.055522918701172,2.055522918701172,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,3,-0.6958268880844116,-0.6958268880844116,-0.0,2.410618543624878,2.410618543624878,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,4,-0.7462637424468994,-0.7462637424468994,-0.0,2.063046932220459,2.063046932220459,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,5,-0.8553205132484436,-0.8553205132484436,-0.0,1.583497166633606,1.583497166633606,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,6,-0.9850212335586548,-0.9850212335586548,-0.0,0.9005486965179443,0.9005486965179443,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,7,-1.1366596221923828,-1.1366596221923828,-0.0,0.36992788314819336,0.36992788314819336,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,8,-1.4561189413070679,-1.4561189413070679,-0.0,-0.9402520656585693,-0.9402520656585693,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,9,-1.6297813653945923,-1.6297813653945923,-0.0,-1.4119043350219727,-1.4119043350219727,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,10,-1.545758843421936,-1.545758843421936,-0.0,-1.2219666242599487,-1.2219666242599487,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,11,-1.1934497356414795,-1.1934497356414795,-0.0,0.0681619644165039,0.0681619644165039,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,12,-0.8187589645385742,-0.8187589645385742,-0.0,1.5314040184020996,1.5314040184020996,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,13,-1.0440603494644165,-1.0440603494644165,-0.0,0.8755881786346436,0.8755881786346436,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,14,-1.2249808311462402,-1.2249808311462402,-0.0,0.36212730407714844,0.36212730407714844,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,15,-1.4073816537857056,-1.4073816537857056,-0.0,-0.03125786781311035,-0.03125786781311035,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,16,-2.555462598800659,-2.555462598800659,-0.0,-2.4660346508026123,-2.4660346508026123,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,17,-2.489617347717285,-2.489617347717285,-0.0,-1.762792706489563,-1.762792706489563,-0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,18,-2.6426453590393066,-2.7346277236938477,0.09198236465454102,-1.1090868711471558,-1.25513756275177,0.14605069160461426
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,19,-2.8083813190460205,-2.9202663898468018,0.11188507080078125,-0.3807659149169922,-0.5414354801177979,0.16066956520080566
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,20,-5.944579124450684,-6.123801231384277,0.17922210693359375,-2.874701499938965,-3.0852341651916504,0.21053266525268555
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,21,-7.171278953552246,-7.452421188354492,0.2811422348022461,-2.9898552894592285,-3.2809789180755615,0.291123628616333
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,22,-11.464996337890625,-11.641923904418945,0.1769275665283203,-3.5409111976623535,-3.649487257003784,0.10857605934143066
pair_0022_happy,pair_0022,06,02,01,01,happy,pair_0022_sad,-1,23,-15.066274642944336,-15.298547744750977,0.23227310180664062,-3.6021485328674316,-3.7090513706207275,0.1069028377532959
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,0,-0.23871257901191711,-0.23871257901191711,0.0,3.2350807189941406,3.2350807189941406,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,1,-0.5265219211578369,-0.5265219211578369,0.0,2.7005414962768555,2.7005414962768555,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,2,-0.7700093388557434,-0.7700093388557434,0.0,1.9227805137634277,1.9227805137634277,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,3,-0.7093181610107422,-0.7093181610107422,0.0,2.3402259349823,2.3402259349823,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,4,-0.7545135617256165,-0.7545135617256165,0.0,2.0101120471954346,2.0101120471954346,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,5,-0.8587974905967712,-0.8587974905967712,0.0,1.55265474319458,1.55265474319458,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,6,-0.9984378814697266,-0.9984378814697266,0.0,0.8257651925086975,0.8257651925086975,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,7,-1.2069040536880493,-1.2069040536880493,0.0,0.07181274890899658,0.07181274890899658,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,8,-1.4882073402404785,-1.4882073402404785,0.0,-1.0702195167541504,-1.0702195167541504,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,9,-1.6583211421966553,-1.6583211421966553,0.0,-1.5172131061553955,-1.5172131061553955,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,10,-1.6070231199264526,-1.6070231199264526,0.0,-1.4693981409072876,-1.4693981409072876,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,11,-1.273794174194336,-1.273794174194336,0.0,-0.20383542776107788,-0.20383542776107788,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,12,-0.8697386980056763,-0.8697386980056763,0.0,1.3681362867355347,1.3681362867355347,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,13,-1.0846312046051025,-1.0846312046051025,0.0,0.7190572023391724,0.7190572023391724,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,14,-1.3664653301239014,-1.3664653301239014,0.0,-0.015667200088500977,-0.015667200088500977,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,15,-1.4967314004898071,-1.4967314004898071,0.0,-0.24684107303619385,-0.24684107303619385,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,16,-2.652228355407715,-2.652228355407715,0.0,-2.6981236934661865,-2.6981236934661865,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,17,-2.284818172454834,-2.284818172454834,0.0,-1.3037614822387695,-1.3037614822387695,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,18,-2.6381888389587402,-2.54011607170105,0.09807276725769043,-0.9922811985015869,-0.837591290473938,0.15468990802764893
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,19,-2.663818836212158,-2.5496246814727783,0.11419415473937988,-0.09853982925415039,0.0660252571105957,0.1645650863647461
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,20,-5.7932634353637695,-5.6049275398254395,0.18833589553833008,-2.6923093795776367,-2.4689807891845703,0.2233285903930664
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,21,-7.055935382843018,-6.7676849365234375,0.2882504463195801,-2.903594493865967,-2.6011109352111816,0.30248355865478516
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,22,-11.221761703491211,-11.035408973693848,0.18635272979736328,-3.3905866146087646,-3.2755484580993652,0.11503815650939941
pair_0022_sad,pair_0022,06,02,01,01,sad,pair_0022_happy,1,23,-14.734269142150879,-14.504507064819336,0.22976207733154297,-3.465040445327759,-3.354097604751587,0.11094284057617188
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,0,-0.23755574226379395,-0.23755574226379395,-0.0,3.2424368858337402,3.2424368858337402,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,1,-0.5220366716384888,-0.5220366716384888,-0.0,2.723052501678467,2.723052501678467,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,2,-0.7595825791358948,-0.7595825791358948,-0.0,1.968234896659851,1.968234896659851,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,3,-0.7069635987281799,-0.7069635987281799,-0.0,2.3451430797576904,2.3451430797576904,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,4,-0.7531473636627197,-0.7531473636627197,-0.0,2.0117475986480713,2.0117475986480713,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,5,-0.8606769442558289,-0.8606769442558289,-0.0,1.5383028984069824,1.5383028984069824,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,6,-0.9969660043716431,-0.9969660043716431,-0.0,0.8262883424758911,0.8262883424758911,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,7,-1.1882338523864746,-1.1882338523864746,-0.0,0.13298702239990234,0.13298702239990234,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,8,-1.5015653371810913,-1.5015653371810913,-0.0,-1.141200304031372,-1.141200304031372,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,9,-1.666516900062561,-1.666516900062561,-0.0,-1.5664961338043213,-1.5664961338043213,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,10,-1.5558534860610962,-1.5558534860610962,-0.0,-1.2761813402175903,-1.2761813402175903,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,11,-1.1959457397460938,-1.1959457397460938,-0.0,0.06014692783355713,0.06014692783355713,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,12,-0.7856693267822266,-0.7856693267822266,-0.0,1.6191080808639526,1.6191080808639526,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,13,-1.0037546157836914,-1.0037546157836914,-0.0,0.9585888385772705,0.9585888385772705,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,14,-1.2107102870941162,-1.2107102870941162,-0.0,0.36872732639312744,0.36872732639312744,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,15,-1.339123249053955,-1.339123249053955,-0.0,0.12244319915771484,0.12244319915771484,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,16,-2.43271541595459,-2.43271541595459,-0.0,-2.1945040225982666,-2.1945040225982666,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,17,-2.2377443313598633,-2.2377443313598633,-0.0,-1.2880852222442627,-1.2880852222442627,-0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,18,-2.490081787109375,-2.5499396324157715,0.059857845306396484,-0.8542526960372925,-0.9522097110748291,0.09795701503753662
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,19,-2.5681447982788086,-2.619762659072876,0.05161786079406738,-0.053810834884643555,-0.12495756149291992,0.07114672660827637
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,20,-5.747006893157959,-5.819413661956787,0.07240676879882812,-2.6885881423950195,-2.7775678634643555,0.08897972106933594
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,21,-6.99194860458374,-7.097901821136475,0.10595321655273438,-2.8563461303710938,-2.965543270111084,0.10919713973999023
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,22,-11.177385330200195,-11.23540210723877,0.05801677703857422,-3.363426446914673,-3.4093427658081055,0.04591631889343262
pair_0023_happy,pair_0023,06,02,02,01,happy,pair_0023_sad,-1,23,-14.661527633666992,-14.773097038269043,0.11156940460205078,-3.457305431365967,-3.5323586463928223,0.07505321502685547
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,0,-0.23813483119010925,-0.23813483119010925,0.0,3.239328145980835,3.239328145980835,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,1,-0.5278828144073486,-0.5278828144073486,0.0,2.693958044052124,2.693958044052124,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,2,-0.7695186138153076,-0.7695186138153076,0.0,1.9256103038787842,1.9256103038787842,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,3,-0.7090240716934204,-0.7090240716934204,0.0,2.3407957553863525,2.3407957553863525,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,4,-0.7552708387374878,-0.7552708387374878,0.0,2.0096309185028076,2.0096309185028076,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,5,-0.8629238605499268,-0.8629238605499268,0.0,1.5353598594665527,1.5353598594665527,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,6,-1.0061947107315063,-1.0061947107315063,0.0,0.7939456701278687,0.7939456701278687,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,7,-1.211668610572815,-1.211668610572815,0.0,0.04222780466079712,0.04222780466079712,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,8,-1.503650426864624,-1.503650426864624,0.0,-1.1517202854156494,-1.1517202854156494,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,9,-1.6681640148162842,-1.6681640148162842,0.0,-1.578922986984253,-1.578922986984253,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,10,-1.5524303913116455,-1.5524303913116455,0.0,-1.2740906476974487,-1.2740906476974487,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,11,-1.2066290378570557,-1.2066290378570557,0.0,0.024623572826385498,0.024623572826385498,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,12,-0.8184615969657898,-0.8184615969657898,0.0,1.5154920816421509,1.5154920816421509,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,13,-1.0589958429336548,-1.0589958429336548,0.0,0.799010157585144,0.799010157585144,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,14,-1.214821457862854,-1.214821457862854,0.0,0.37870776653289795,0.37870776653289795,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,15,-1.343319058418274,-1.343319058418274,0.0,0.1286100149154663,0.1286100149154663,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,16,-2.574124336242676,-2.574124336242676,0.0,-2.4968173503875732,-2.4968173503875732,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,17,-2.3225796222686768,-2.3225796222686768,0.0,-1.3628987073898315,-1.3628987073898315,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,18,-2.7187106609344482,-2.662321090698242,0.056389570236206055,-1.1422697305679321,-1.0504019260406494,0.09186780452728271
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,19,-2.81496262550354,-2.7660460472106934,0.04891657829284668,-0.3588547706604004,-0.2917947769165039,0.06705999374389648
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,20,-5.874806880950928,-5.805501937866211,0.0693049430847168,-2.8221397399902344,-2.736628770828247,0.0855109691619873
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,21,-7.208569526672363,-7.106350421905518,0.1022191047668457,-3.077702522277832,-2.9714927673339844,0.10620975494384766
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,22,-11.420492172241211,-11.370040893554688,0.05045127868652344,-3.5557284355163574,-3.5142710208892822,0.041457414627075195
pair_0023_sad,pair_0023,06,02,02,01,sad,pair_0023_happy,1,23,-14.835454940795898,-14.73106575012207,0.10438919067382812,-3.655153751373291,-3.580350637435913,0.07480311393737793
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,0,-0.23764391243457794,-0.23764391243457794,-0.0,3.2406058311462402,3.2406058311462402,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,1,-0.5193032026290894,-0.5193032026290894,-0.0,2.7487456798553467,2.7487456798553467,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,2,-0.8362129926681519,-0.8362129926681519,-0.0,1.6169768571853638,1.6169768571853638,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,3,-0.7691754102706909,-0.7691754102706909,-0.0,2.0924220085144043,2.0924220085144043,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,4,-0.8111473321914673,-0.8111473321914673,-0.0,1.774416208267212,1.774416208267212,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,5,-0.9159536361694336,-0.9159536361694336,-0.0,1.3169691562652588,1.3169691562652588,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,6,-1.0853983163833618,-1.0853983163833618,-0.0,0.47268229722976685,0.47268229722976685,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,7,-1.1881078481674194,-1.1881078481674194,-0.0,0.17929214239120483,0.17929214239120483,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,8,-1.4551054239273071,-1.4551054239273071,-0.0,-0.9223924875259399,-0.9223924875259399,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,9,-1.6205259561538696,-1.6205259561538696,-0.0,-1.3618731498718262,-1.3618731498718262,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,10,-1.840477466583252,-1.840477466583252,-0.0,-2.323996067047119,-2.323996067047119,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,11,-1.7520216703414917,-1.7520216703414917,-0.0,-1.8678460121154785,-1.8678460121154785,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,12,-1.559528112411499,-1.559528112411499,-0.0,-1.0560702085494995,-1.0560702085494995,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,13,-1.8721867799758911,-1.8721867799758911,-0.0,-1.6583502292633057,-1.6583502292633057,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,14,-1.7852783203125,-1.7852783203125,-0.0,-1.0621894598007202,-1.0621894598007202,-0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,pair_0024_sad,-1,15,-2.3224704265594482,-2.3224704265594482,-0.0,-2.338594675064087,-2.338594675064087,-0.0
